datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|Unnamed: 13
3980||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3981||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3981||1||Plasma cannon  supercharge|blast, hazardous|36|Ranged|D3|4|8|-3|2|
3981||1||Multi-melta|melta 2|18|Ranged|2|4|9|-4|D6|
3981||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3981||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3981||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3981||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3981||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3981||1||Eradicator nova cannon|blast, ignores cover|36|Ranged|D3+6|4|7|-1|2|
3981||1||Plasma cannon  standard|blast|36|Ranged|D3|4|7|-2|1|
3981||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
3982||1||Plasma cannon  standard|blast|36|Ranged|D3|4|7|-2|1|
3982||1||Executioner plasma cannon  standard|blast|36|Ranged|D6+3|4|7|-2|2|
3982||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
3982||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3982||1||Plasma cannon  supercharge|blast, hazardous|36|Ranged|D3|4|8|-3|2|
3982||1||Multi-melta|melta 2|18|Ranged|2|4|9|-4|D6|
3982||1||Executioner plasma cannon  supercharge|blast, hazardous|36|Ranged|D6+3|4|8|-3|3|
3982||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3982||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3982||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3982||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3982||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3983||1||Plasma cannon  standard|blast|36|Ranged|D3|4|7|-2|1|
3983||1||Exterminator autocannon|rapid fire 4, twin-linked|48|Ranged|4|4|9|-1|3|
3983||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3983||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
3983||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3983||1||Plasma cannon  supercharge|blast, hazardous|36|Ranged|D3|4|8|-3|2|
3983||1||Multi-melta|melta 2|18|Ranged|2|4|9|-4|D6|
3983||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3983||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3983||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3983||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3984||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3984||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3984||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3984||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3984||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3984||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3984||1||Multi-melta|melta 2|18|Ranged|2|4|9|-4|D6|
3984||1||Plasma cannon  standard|blast|36|Ranged|D3|4|7|-2|1|
3984||2||Plasma cannon  supercharge|blast, hazardous|36|Ranged|D3|4|8|-3|2|
3984||1||Punisher gatling cannon||24|Ranged|20|4|6|0|1|
3984||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
3985||1||Vanquisher battle cannon|heavy|72|Ranged|1|4|18|-4|D6+6|
3985||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
3985||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3985||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3985||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3985||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3985||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3985||1||Multi-melta|melta 2|18|Ranged|2|4|9|-4|D6|
3985||1||Plasma cannon  standard|blast|36|Ranged|D3|4|7|-2|1|
3985||2||Plasma cannon  supercharge|blast, hazardous|36|Ranged|D3|4|8|-3|2|
3985||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3986||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3986||1||Storm eagle rockets|anti-infantry 2+, blast, indirect fire|120|Ranged|D6|4|7|-2|3|
3986||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
3986||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3986||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3987||1||Pulveriser cannon|blast|24|Ranged|D6|4|9|-3|3|
3987||1||Twin battle cannon|blast, twin-linked|48|Ranged|D6+3|4|10|-1|3|
3987||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
3987||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3987||1||Castigator gatling cannon||24|Ranged|12|4|5|0|1|
3987||1||Coaxial autocannon||48|Ranged|2|4|9|-1|3|
3987||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3987||1||Meltagun|melta 2|12|Ranged|1|4|9|-4|D6|
3987||1||Multi-melta|melta 2|18|Ranged|2|4|9|-4|D6|
3987||1||Oppressor cannon|blast|72|Ranged|D6+3|4|12|-2|3|
3988||1||Sentinel chainsaw||Melee|Melee|3|4|6|-1|1|
3988||1||Close combat weapon||Melee|Melee|2|4|6|0|1|
3988||1||Plasma cannon  supercharge|blast, hazardous|36|Ranged|D3|4|8|-3|2|
3988||2||Plasma cannon  standard|blast|36|Ranged|D3|4|7|-2|1|
3988||1||Missile launcher  krak|heavy|48|Ranged|1|4|9|-2|D6|
3988||2||Missile launcher  frag|blast, heavy|48|Ranged|D6|4|4|0|1|
3988||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3988||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3988||1||Autocannon||48|Ranged|2|4|9|-1|3|
3988||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3988||1||Multi-laser||36|Ranged|4|4|6|0|1|
3989||1||Volcano cannon|blast, heavy|96|Ranged|D3+1|4|24|-5|12|
3989||1||Twin heavy flamer|ignores cover, torrent, twin-linked|12|Ranged|D6||5|-1|1|
3989||1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
3989||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3989||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
3990||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
3990||1||Vulcan mega-bolter|sustained hits 1|48|Ranged|20|4|6|-1|2|
3990||1||Twin heavy flamer|ignores cover, torrent, twin-linked|12|Ranged|D6||5|-1|1|
3990||1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
3990||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3990||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3991||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
3991||1||Twin heavy flamer|ignores cover, torrent, twin-linked|12|Ranged|D6||6|-1|1|
3991||1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
3991||1||Stormsword siege cannon|blast, ignores cover|48|Ranged|D6+6|4|16|-4|D6+2|
3991||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3992||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3992||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3992||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3992||1||Wyvern quad stormshard mortar|blast, indirect fire, twin-linked|48|Ranged|2D6|4|5|0|1|
3992||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
3993||1||||||0|-|-|0|-|
3994||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3994||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3994||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3994||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3994||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3994||1||Multi-laser||36|Ranged|4|4|6|0|1|
3994||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3994||1||Stormhammer cannon|blast|72|Ranged|3D6|4|12|-2|3|
3994||1||Twin battle cannon|blast, twin-linked|48|Ranged|D6+3|4|9|-1|3|
3994||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
3995||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3995||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3995||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3995||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3995||1||Medusa siege cannon|blast, indirect fire|36|Ranged|D6|4|12|-2|4|
3995||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3995||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
3996||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3996||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3996||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
3996||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3996||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3997||1||Carnodon twin autocannon|twin-linked|48|Ranged|2|4|9|-1|3|
3997||1||Autocannon||48|Ranged|2|4|9|-1|3|
3997||1||Carnodon twin lascannon|twin-linked|48|Ranged|1|4|14|-3|D6+1|
3997||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
3997||1||Volkite culverin|devastating wounds|36|Ranged|4|4|6|0|2|
3997||1||Volkite caliver|devastating wounds|24|Ranged|2|4|5|0|2|
3997||1||Militarum Multi-laser||36|Ranged|4|4|6|0|1|
3997||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
3997||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3997||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
3997||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
3997||1||Carnodon twin multi-laser|twin-linked|36|Ranged|6|4|6|0|1|
3998||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
3998||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3998||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3999||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
3999||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
3999||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
3999||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
3999||1||Colossus siege mortar|blast, devastating wounds|120|Ranged|D6|4|6|-1|D6+2|
4000||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4000||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4000||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4000||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
4001||1||Meltagun|melta 2|12|Ranged|1|3|9|-4|D6|
4001||1||Heavy stubber|heavy, rapid fire 3|36|Ranged|3|4|4|0|1|
4001||1||Flamer|ignores cover, torrent|12|Ranged|D6||4|0|1|
4001||1||Grenade launcher  frag|blast|24|Ranged|D3|3|4|0|1|
4001||2||Grenade launcher  krak||24|Ranged|1|3|9|-2|D3|
4001||1||Sergeants pistol|pistol|12|Ranged|1|3|3|-1|1|
4001||1||Plasma gun  supercharge|hazardous, rapid fire 1|24|Ranged|1|3|8|-3|2|
4001||2||Plasma gun  standard|rapid fire 1|24|Ranged|1|3|7|-2|1|
4001||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4001||1||Hot-shot lasgun|rapid fire 1|24|Ranged|1|3|3|-1|1|
4001||1||Sniper rifle|heavy, precision|36|Ranged|1|3|4|-2|2|
4001||1||Close combat weapon||Melee|Melee|1|4|3|0|1|
4001||1||Sergeants close combat weapon||Melee|Melee|2|4|4|-2|1|
4002||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4002||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4002||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
4002||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4002||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4002||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4002||1||Dominus triple bombard|blast, indirect fire|48|Ranged|2D6|4|12|-2|3|
4002||1||Autocannon||48|Ranged|2|4|9|-1|3|
4002||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
4003||1||Battery close combat weapons||Melee|Melee|5|4|3|0|1|
4003||1||Earthshaker cannon|blast, heavy, indirect fire|240|Ranged|D6+3|5|8|-2|2|
4004||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4004||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4004||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4004||1||Close combat weapon||Melee|Melee|2|4|6|0|1|
4004||1||Multi-melta|melta 2|18|Ranged|2|4|9|-4|D6|
4005||1||Close combat weapon||Melee|Melee|1|4|3|0|1|
4005||1||Sniper rifle|heavy, precision|36|Ranged|1|3|4|-2|2|
4005||1||Lasgun|rapid fire 1|24|Ranged|1|4|3|0|1|
4006||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4006||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4006||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4006||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4006||1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
4006||1||Landing ramp||Melee|Melee|6|4|8|0|1|
4006||1||Gorgon mortar|blast, indirect fire|48|Ranged|D6|4|5|0|1|
4007||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4007||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4007||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4007||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
4007||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4007||1||Griffon heavy mortar|blast, indirect fire|48|Ranged|D6|4|7|-1|2|
4008||1||Melta-cutter drill||Melee|Melee|6|4|9|-4|D6+2|
4009||1||Heavy mortar|heavy, blast, indirect fire|48|Ranged|D6|5|6|-1|2|
4009||1||Close combat weapons||Melee|Melee|3|4|3|0|1|
4010||1||Heavy quad launcher|blast, indirect fire|48|Ranged|2D6|4|5|0|1|
4010||1||Close combat weapons||Melee|Melee|3|4|3|0|1|
4011||1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
4011||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
4011||1||Macharius twin battle cannon|blast, twin-linked|48|Ranged|D6+3|4|10|-1|3|
4011||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4011||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4011||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4011||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4011||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4012||1||Autocannon||48|Ranged|2|4|9|-1|3|
4012||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4012||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4012||1||Omega-pattern plasma blastgun  supercharge|blast, hazardous|60|Ranged|2D6|4|9|-3|3|
4012||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4012||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4012||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
4012||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4012||1||Omega-pattern plasma blastgun  standard|blast|60|Ranged|2D6|4|8|-2|2|
4013||1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
4013||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4013||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4013||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4013||1||Macharius twin vanquisher cannon|heavy, twin-linked|72|Ranged|1|4|18|-4|D6+6|
4013||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4013||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
4013||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4014||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4014||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4014||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4014||1||Twin heavy stubber|rapid fire 3, twin-linked|36|Ranged|3|4|4|0|1|
4014||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
4014||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4014||1||Macharius vulcan mega-bolter|sustained hits 1|48|Ranged|16|4|6|-1|2|
4014||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4015||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4015||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
4015||1||Malcador battle cannon|blast|48|Ranged|D6+3|4|9|-1|3|
4015||1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
4015||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
4015||1||Autocannon||48|Ranged|2|4|9|-1|3|
4015||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4015||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4016||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4016||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
4016||1||Demolisher cannon|blast|24|Ranged|D6+3|4|14|-3|D6|
4016||1||Malcador twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
4016||1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
4016||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4016||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
4016||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4016||1||Autocannon||48|Ranged|2|4|9|-1|3|
4017||1||Autocannon||48|Ranged|2|4|9|-1|3|
4017||1||Demolisher cannon|blast|24|Ranged|D6+3|4|14|-3|D6|
4017||1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
4017||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4017||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4017||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4017||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
4017||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
4018||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4018||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4018||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
4018||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4018||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
4018||1||Autocannon||48|Ranged|2|4|9|-1|3|
4018||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4018||1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
4018||1||Inferno gun|ignores cover, torrent|18|Ranged|D6+3||5|-2|2|
4019||1||Medusa siege cannon|blast, heavy, indirect fire|36|Ranged|D6|5|10|-3|3|
4019||1||Battery close combat weapons||Melee|Melee|5|4|3|0|1|
4020||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
4020||1||Minotaur twin earthshaker cannon|blast, indirect fire, twin-linked|240|Ranged|D6+3|4|8|-2|2|
4021||1||Plasma pistol  standard|rapid fire 1|24|Ranged|1|4|7|-2|1|
4021||1||Chainsword||Melee|Melee|4|4|3|0|1|
4021||1||Power weapon||Melee|Melee|3|4|4|-2|1|
4021||1||Hunting lance|lance|Melee|Melee|3|4|4|0|1|
4021||1||Grenade launcher  krak||24|Ranged|1|4|9|-2|D3|
4021||1||Plasma gun  standard|rapid fire 1|24|Ranged|1|4|7|-2|1|
4021||1||Stomping feet|extra attacks|Melee|Melee|2|4|4|0|1|
4021||1||Flamer|ignores cover, torrent|12|Ranged|D6||4|0|1|
4021||1||Grenade launcher  frag|blast|24|Ranged|D3|4|4|0|1|
4021||1||Laspistol|pistol|12|Ranged|1|4|3|0|1|
4021||1||Plasma gun  supercharge|hazardous, rapid fire 1|24|Ranged|1|4|8|-3|2|
4021||1||Meltagun|melta 2|12|Ranged|1|4|9|-4|D6|
4021||1||Plasma pistol  supercharge|hazardous, rapid fire 1|24|Ranged|1|4|8|-3|2|
4022||1||Plasma cannon  standard|blast, heavy|36|Ranged|D3|6|7|-2|1|
4022||1||Multi-melta|heavy, melta 2|18|Ranged|2|6|9|-4|D6|
4022||1||Heavy bolter|heavy, sustained hits 1|36|Ranged|3|6|5|-1|2|
4022||1||Close combat weapon||Melee|Melee|1|5|3|0|1|
4022||1||Plasma cannon  supercharge|blast, hazardous, heavy|36|Ranged|D3|6|8|-3|2|
4022||1||Servitors servo-arm||Melee|Melee|1|5|6|-2|3|
4023||1||Armoured tracks||Melee|Melee|6|4|7|0|1|
4023||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4023||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4023||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4023||1||Praetor launcher  foehammer|anti-monster 4+, anti-vehicle 4+, blast, heavy, indirect fire|120|Ranged|D6+1|4|4|-2|3|
4023||2||Praetor launcher  firestorm|blast, heavy, ignores cover, indirect fire|120|Ranged|2D6|4|6|-1|2|
4024||1||Laser destroyer|heavy, twin-linked|36|Ranged|2|5|12|-2|D6+1|
4024||1||Close combat weapon||Melee|Melee|2|4|3|0|1|
4025||1||Astropaths stave|psychic|Melee|Melee|1|4|6|-1|D3|
4025||1||Close combat weapon||Melee|Melee|1|4|3|0|1|
4025||1||Laspistol|pistol|12|Ranged|1|4|3|0|1|
4026||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
4026||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4026||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4026||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4026||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4026||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4027||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
4027||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4027||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4027||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4027||1||Autocannon||48|Ranged|2|4|9|-1|3|
4027||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4028||1||Powerlifter||Melee|Melee|3|4|10|-2|D3|
4029||1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
4029||1||Stormblade plasma blastgun  supercharge|blast, hazardous|48|Ranged|D6+3|4|10|-3|4|
4029||1||Twin heavy flamer|ignores cover, torrent, twin-linked|12|Ranged|D6||5|-1|1|
4029||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
4029||1||Storm bolter|rapid fire 2|24|Ranged|1|4|4|0|1|
4029||1||Stormblade plasma blastgun  standard|blast|48|Ranged|D6+3|4|9|-2|3|
4029||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4029||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4029||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
4030||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
4030||1||Stygies laser destroyer|heavy|72|Ranged|2|4|14|-4|D6+3|
4030||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4030||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4030||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4031||1||Twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
4031||1||Close combat weapon||Melee|Melee|1|4|4|0|1|
4031||1||Twin heavy bolter|sustained hits 1, twin-linked|36|Ranged|3|4|5|-1|2|
4032||1||Armoured frame||Melee|Melee|2|4|5|0|1|
4032||1||Tauros grenade launcher  frag|blast|24|Ranged|D6|4|4|0|1|
4032||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4032||1||Tauros grenade launcher  krak||24|Ranged|2|4|9|-2|D3|
4032||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4033||1||Armoured frame||Melee|Melee|2|4|5|0|1|
4033||1||Twin multi-laser|twin-linked|36|Ranged|4|4|6|0|1|
4033||1||Twin lascannon|twin-linked|48|Ranged|1|4|12|-3|D6+1|
4033||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4034||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4034||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4034||1||Armoured tracks||Melee|Melee|3|4|6|0|1|
4034||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4035||1||Heavy stubber|rapid fire 3|36|Ranged|3|4|4|0|1|
4035||1||Lascannon||48|Ranged|1|4|12|-3|D6+1|
4035||1||Valdor neutron laser|heavy|48|Ranged|2|4|16|-4|D6+1|
4035||1||Armoured tracks||Melee|Melee|6|4|8|0|1|
4035||1||Hunter-killer missile|one shot|48|Ranged|1|4|14|-3|D6|
4035||1||Autocannon||48|Ranged|2|4|9|-1|3|
4035||1||Heavy bolter|sustained hits 1|36|Ranged|3|4|5|-1|2|
4035||1||Storm bolter|rapid fire 2|24|Ranged|2|4|4|0|1|
4035||1||Heavy flamer|ignores cover, torrent|12|Ranged|D6||5|-1|1|
4036||1||Plasma pistol  standard|pistol|12|Ranged|1|2|7|-2|1|
4036||1||Power fist||Melee|Melee|5|2|8|-2|2|
4036||1||Daemon hammer|devastating wounds|Melee|Melee|5|3|8|-2|2|
4036||1||Accursed weapon||Melee|Melee|6|2|5|-2|1|
4036||1||Plasma pistol  supercharge|pistol, hazardous|12|Ranged|1|2|8|-3|2|
